Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Date,Time,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code,State
TXN6280767843,ACC90421,ACC28114,17719,Withdrawal,12/28/2022,0.428472222,Success,FALSE,"48.8566 N, 37.6173 W",Desktop,Slice3,80,178,4722,New Jersey
TXN9956101373,ACC78722,ACC16417,140767,Transfer,12/28/2022,10:46:00 AM,Success,FALSE,"40.7128 N, -74.006 W",Desktop,Slice2,52,75,1208,New Hampshire
TXN4865155116,ACC92160,ACC78035,36578,Transfer,12/29/2022,0.447222222,Success,TRUE,"55.7558 N, -118.2437 W",Mobile,Slice2,80,230,7749,New Hampshire
TXN7460255392,ACC30395,ACC69061,127722,Deposit,12/29/2022,0.447916667,Success,FALSE,"51.5074 N, 0.1278 W",Mobile,Slice2,52,181,8248,Montana
TXN1534479790,ACC77950,ACC82392,69048,Withdrawal,12/29/2022,10:03:00 AM,Success,TRUE,"34.0522 N, 139.6917 W",Mobile,Slice3,72,209,8947,Alabama
TXN6137594808,ACC97313,ACC19149,59694,Deposit,12/30/2022,0.4375,Success,TRUE,"51.5074 N, -118.2437 W",Mobile,Slice3,83,205,4659,Wyoming
TXN4683838708,ACC97548,ACC41959,10986,Deposit,12/30/2022,0.436111111,Failed,TRUE,"35.6895 N, 2.3522 W",Desktop,Slice3,96,210,8165,South Carolina
TXN4030945603,ACC72184,ACC49474,30085,Transfer,12/30/2022,10:13:00 AM,Success,FALSE,"51.5074 N, 37.6173 W",Mobile,Slice1,97,162,1918,Michigan
TXN9041339676,ACC50375,ACC53869,46904,Deposit,12/31/2022,0.427777778,Success,FALSE,"51.5074 N, -74.006 W",Mobile,Slice3,90,81,4790,Nebraska
TXN8503880040,ACC25310,ACC62373,78841,Deposit,12/31/2022,0.43125,Failed,TRUE,"35.6895 N, 139.6917 W",Desktop,Slice1,68,55,2102,Arizona
TXN9604966110,ACC20600,ACC82517,116065,Withdrawal,12/31/2022,0.427777778,Success,TRUE,"35.6895 N, -74.006 W",Desktop,Slice3,55,144,5907,Maryland
TXN6493873826,ACC19368,ACC63067,17740,Deposit,12/31/2022,10:36:00 AM,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice1,85,101,5802,Massachusetts
TXN9584950467,ACC38378,ACC58022,70679,Deposit,1/1/2023,0.423611111,Failed,TRUE,"55.7558 N, 0.1278 W",Desktop,Slice3,100,119,1412,North Carolina
TXN9377571688,ACC40248,ACC64197,87836,Deposit,1/1/2023,0.434722222,Failed,FALSE,"55.7558 N, 139.6917 W",Desktop,Slice1,80,168,4182,Kentucky
TXN6661143500,ACC94124,ACC34396,120991,Transfer,1/1/2023,0.436805556,Failed,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice2,87,70,1222,Washington
TXN9838700245,ACC99387,ACC82129,131404,Transfer,1/1/2023,10:39:00 AM,Failed,TRUE,"48.8566 N, 0.1278 W",Desktop,Slice1,79,94,5717,Missouri
TXN3174104806,ACC35025,ACC67292,51941,Deposit,1/1/2023,10:25:00 AM,Failed,FALSE,"55.7558 N, -118.2437 W",Desktop,Slice2,57,136,7296,North Dakota
TXN7211607925,ACC66816,ACC32656,49382,Transfer,1/2/2023,0.440972222,Failed,TRUE,"35.6895 N, -118.2437 W",Desktop,Slice3,74,180,7185,Oregon
TXN8792646343,ACC38343,ACC11206,126154,Transfer,1/2/2023,0.420833333,Failed,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice2,62,147,8935,Nebraska
TXN3293165874,ACC43244,ACC67743,145141,Deposit,1/2/2023,0.447222222,Failed,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice3,59,159,1712,Virginia
TXN5922675949,ACC24773,ACC49515,100167,Deposit,1/2/2023,10:17:00 AM,Failed,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice2,89,129,5270,Tennessee
TXN8523915846,ACC99416,ACC61088,74219,Withdrawal,1/2/2023,10:35:00 AM,Failed,TRUE,"34.0522 N, 139.6917 W",Desktop,Slice2,81,147,5612,Michigan
TXN2346550714,ACC59386,ACC31436,32786,Transfer,1/3/2023,0.446527778,Success,TRUE,"40.7128 N, 139.6917 W",Mobile,Slice3,73,94,1813,Vermont
TXN3099410634,ACC45867,ACC31061,68425,Withdrawal,1/3/2023,10:50:00 AM,Success,TRUE,"35.6895 N, 2.3522 W",Desktop,Slice1,59,84,9467,Georgia
TXN5102155525,ACC34184,ACC89466,53549,Deposit,1/3/2023,10:03:00 AM,Success,TRUE,"51.5074 N, 2.3522 W",Mobile,Slice3,100,220,5794,Wisconsin
TXN4271800273,ACC58690,ACC58950,15264,Withdrawal,1/3/2023,0.448611111,Failed,FALSE,"40.7128 N, 0.1278 W",Desktop,Slice3,87,196,3751,Wisconsin
TXN7627699972,ACC53418,ACC92611,84497,Withdrawal,1/3/2023,0.420833333,Failed,TRUE,"40.7128 N, 139.6917 W",Desktop,Slice3,70,178,5448,New Mexico
TXN9569616698,ACC72948,ACC75322,66401,Withdrawal,1/4/2023,0.456944444,Success,TRUE,"48.8566 N, 139.6917 W",Mobile,Slice3,81,54,7623,South Carolina
TXN8465634743,ACC86251,ACC39807,142812,Withdrawal,1/4/2023,0.418055556,Success,FALSE,"48.8566 N, -74.006 W",Mobile,Slice2,59,187,5898,Michigan
TXN1092084478,ACC81497,ACC20308,3490,Deposit,1/4/2023,0.443055556,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice2,52,92,3872,West Virginia
TXN3775779664,ACC31302,ACC92735,16579,Withdrawal,1/4/2023,10:59:00 AM,Success,TRUE,"51.5074 N, 37.6173 W",Mobile,Slice1,83,108,2721,North Dakota
TXN5060420362,ACC52545,ACC44016,76230,Withdrawal,1/4/2023,10:15:00 AM,Success,FALSE,"40.7128 N, 2.3522 W",Mobile,Slice1,60,84,2264,Wisconsin
TXN8299962548,ACC73211,ACC16021,8503,Deposit,1/5/2023,0.4375,Success,TRUE,"55.7558 N, 2.3522 W",Mobile,Slice1,72,52,4438,Mississippi
TXN2661971569,ACC40581,ACC13227,64405,Deposit,1/5/2023,0.450694444,Success,FALSE,"40.7128 N, 2.3522 W",Mobile,Slice1,72,219,8529,South Carolina
TXN9297678665,ACC25920,ACC85405,116919,Deposit,1/5/2023,10:32:00 AM,Success,TRUE,"35.6895 N, -74.006 W",Desktop,Slice1,95,101,2731,Georgia
TXN8594411611,ACC61170,ACC73104,30219,Deposit,1/5/2023,0.434722222,Failed,TRUE,"48.8566 N, 2.3522 W",Desktop,Slice3,80,117,4216,Ohio
TXN7459821975,ACC85542,ACC68798,998,Deposit,1/5/2023,10:46:00 AM,Failed,TRUE,"55.7558 N, 2.3522 W",Mobile,Slice1,77,72,6266,Indiana
TXN5519692100,ACC29209,ACC17339,46354,Withdrawal,1/6/2023,0.457638889,Success,FALSE,"48.8566 N, 139.6917 W",Mobile,Slice1,54,178,5425,Arkansas
TXN4271800273,ACC58690,ACC58950,44265,Deposit,1/6/2023,0.448611111,Success,TRUE,"40.7128 N, 0.1278 W",Mobile,Slice3,85,196,3751,Michigan
TXN8567860618,ACC30119,ACC99246,1940,Withdrawal,1/6/2023,0.430555556,Success,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice3,78,150,1959,North Dakota
TXN8075491777,ACC22964,ACC67828,21104,Withdrawal,1/6/2023,10:36:00 AM,Success,TRUE,"35.6895 N, 139.6917 W",Desktop,Slice3,80,67,1864,Michigan
TXN5954761833,ACC11424,ACC83140,50448,Deposit,1/6/2023,10:49:00 AM,Success,FALSE,"34.0522 N, 0.1278 W",Desktop,Slice3,86,163,6771,South Dakota
TXN4828808629,ACC98880,ACC43497,85340,Transfer,1/7/2023,0.435416667,Success,FALSE,"35.6895 N, -74.006 W",Desktop,Slice2,69,81,2302,New York
TXN7160668900,ACC88153,ACC20677,64246,Deposit,1/7/2023,0.44375,Success,FALSE,"40.7128 N, 0.1278 W",Mobile,Slice3,92,108,1157,Iowa
TXN2357448364,ACC53364,ACC51280,109378,Withdrawal,1/7/2023,0.434722222,Success,TRUE,"34.0522 N, 37.6173 W",Desktop,Slice3,51,115,2272,Delaware
TXN1288003827,ACC90218,ACC96495,140538,Withdrawal,1/7/2023,10:11:00 AM,Success,TRUE,"48.8566 N, 139.6917 W",Mobile,Slice1,57,220,9318,Michigan
TXN7416859349,ACC36029,ACC56028,106078,Deposit,1/7/2023,10:29:00 AM,Success,FALSE,"34.0522 N, 139.6917 W",Mobile,Slice1,57,230,9952,Kentucky
TXN3610926310,ACC64812,ACC14886,48944,Deposit,1/8/2023,0.43125,Success,FALSE,"34.0522 N, 139.6917 W",Desktop,Slice2,93,131,1649,Georgia
TXN4433757533,ACC47545,ACC63108,39297,Deposit,1/8/2023,0.436111111,Success,FALSE,"55.7558 N, 0.1278 W",Mobile,Slice3,92,151,1163,Nevada
TXN1191908152,ACC68233,ACC96195,143264,Deposit,1/8/2023,0.428472222,Success,TRUE,"35.6895 N, 37.6173 W",Desktop,Slice3,52,57,9444,Georgia
TXN4769969230,ACC62274,ACC60301,93073,Deposit,1/8/2023,10:04:00 AM,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice2,84,207,3104,Arizona
TXN4692899483,ACC79416,ACC10182,4719,Transfer,1/8/2023,10:48:00 AM,Success,TRUE,"34.0522 N, 37.6173 W",Mobile,Slice2,61,121,6448,Illinois
TXN4822238918,ACC27604,ACC93416,145319,Withdrawal,1/9/2023,0.454166667,Success,TRUE,"55.7558 N, 2.3522 W",Desktop,Slice3,96,101,1771,Kentucky
TXN9841219846,ACC24856,ACC54104,68817,Deposit,1/9/2023,0.434027778,Success,FALSE,"51.5074 N, 0.1278 W",Desktop,Slice2,82,59,1948,West Virginia
TXN6423807883,ACC57145,ACC33986,97391,Transfer,1/9/2023,0.440277778,Success,TRUE,"35.6895 N, -118.2437 W",Desktop,Slice1,89,220,7463,Maryland
TXN9703349688,ACC12686,ACC24401,96688,Deposit,1/9/2023,10:18:00 AM,Success,TRUE,"48.8566 N, 2.3522 W",Mobile,Slice3,81,233,6923,Florida
TXN1031246972,ACC45883,ACC70147,79891,Withdrawal,1/9/2023,10:27:00 AM,Success,FALSE,"48.8566 N, 139.6917 W",Mobile,Slice2,59,126,1546,Montana
TXN5126223597,ACC49116,ACC36754,129605,Deposit,1/10/2023,0.429166667,Success,TRUE,"40.7128 N, 2.3522 W",Desktop,Slice2,61,232,2547,Vermont
TXN1724194072,ACC93381,ACC72286,47322,Deposit,1/10/2023,0.454861111,Success,TRUE,"35.6895 N, -118.2437 W",Desktop,Slice2,57,194,1407,Tennessee
TXN8900635637,ACC94120,ACC38990,72657,Deposit,1/10/2023,0.422222222,Success,TRUE,"48.8566 N, 139.6917 W",Desktop,Slice2,72,223,1354,New Hampshire
TXN1191908152,ACC68233,ACC96195,35513,Withdrawal,1/10/2023,10:17:00 AM,Success,TRUE,"35.6895 N, 37.6173 W",Mobile,Slice2,87,57,9444,New York
TXN6201618839,ACC15918,ACC29832,58391,Transfer,1/10/2023,10:27:00 AM,Success,FALSE,"34.0522 N, 139.6917 W",Desktop,Slice1,87,154,5639,Kansas
TXN7902609594,ACC80258,ACC57380,51695,Deposit,1/11/2023,0.425,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice3,52,83,6005,Alaska
TXN4828808629,ACC98880,ACC43497,131471,Deposit,1/11/2023,0.435416667,Success,FALSE,"35.6895 N, -74.006 W",Desktop,Slice2,95,81,2302,Colorado
TXN2200351148,ACC22516,ACC13675,9967,Withdrawal,1/11/2023,0.435416667,Success,TRUE,"51.5074 N, 139.6917 W",Desktop,Slice1,93,243,4855,Wisconsin
TXN8215188209,ACC74353,ACC33742,78059,Deposit,1/11/2023,10:35:00 AM,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice3,84,203,2744,Arizona
TXN1256384918,ACC44416,ACC80838,12209,Deposit,1/11/2023,10:42:00 AM,Success,TRUE,"51.5074 N, 37.6173 W",Desktop,Slice3,83,103,6624,Minnesota
TXN8112417243,ACC77643,ACC94743,20034,Withdrawal,1/12/2023,0.452083333,Success,FALSE,"55.7558 N, 0.1278 W",Desktop,Slice1,85,147,3056,Pennsylvania
TXN7395336359,ACC79886,ACC14903,6938,Withdrawal,1/12/2023,0.450694444,Success,FALSE,"35.6895 N, -118.2437 W",Desktop,Slice3,87,224,9766,Vermont
TXN7452848702,ACC88337,ACC60532,40369,Transfer,1/12/2023,0.421527778,Success,FALSE,"35.6895 N, -74.006 W",Desktop,Slice2,52,63,4402,Iowa
TXN2591216678,ACC16273,ACC80059,86775,Transfer,1/12/2023,10:36:00 AM,Success,TRUE,"55.7558 N, 37.6173 W",Mobile,Slice2,51,226,5198,Indiana
TXN4963534137,ACC45182,ACC49076,110505,Transfer,1/12/2023,10:45:00 AM,Success,TRUE,"35.6895 N, -74.006 W",Desktop,Slice2,90,153,7822,Colorado
TXN5388880723,ACC99165,ACC71591,63037,Deposit,1/13/2023,0.434722222,Success,FALSE,"40.7128 N, 2.3522 W",Desktop,Slice3,76,69,9976,Alabama
TXN4229370499,ACC11531,ACC53580,108808,Deposit,1/13/2023,0.454861111,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice1,72,213,4495,Oklahoma
TXN3559474519,ACC95922,ACC88691,46025,Transfer,1/13/2023,0.454861111,Success,TRUE,"51.5074 N, 0.1278 W",Mobile,Slice2,93,210,4339,Maine
TXN1657854140,ACC80448,ACC17647,36471,Transfer,1/13/2023,10:10:00 AM,Success,TRUE,"35.6895 N, 0.1278 W",Desktop,Slice1,61,140,7065,Maryland
TXN5646588232,ACC44598,ACC90513,93282,Withdrawal,1/13/2023,10:48:00 AM,Success,FALSE,"40.7128 N, 139.6917 W",Desktop,Slice1,50,224,2430,Vermont
TXN5092379896,ACC51099,ACC58882,149864,Deposit,1/14/2023,0.448611111,Success,TRUE,"55.7558 N, 37.6173 W",Mobile,Slice1,59,68,8033,Hawaii
TXN6355066290,ACC14006,ACC27800,82823,Withdrawal,1/14/2023,0.451388889,Success,TRUE,"34.0522 N, 37.6173 W",Desktop,Slice3,55,173,9631,Utah
TXN5090978131,ACC10108,ACC93985,66874,Deposit,1/14/2023,0.419444444,Success,TRUE,"35.6895 N, 37.6173 W",Mobile,Slice1,91,81,5555,Idaho
TXN6423807883,ACC57145,ACC33986,98025,Deposit,1/14/2023,10:34:00 AM,Success,TRUE,"35.6895 N, -118.2437 W",Desktop,Slice2,55,220,7463,Minnesota
TXN9377571688,ACC40248,ACC64197,113513,Deposit,1/14/2023,10:26:00 AM,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice2,68,168,4182,Georgia
TXN4715125973,ACC26336,ACC12865,18007,Transfer,1/15/2023,0.433333333,Success,TRUE,"40.7128 N, 0.1278 W",Mobile,Slice2,89,213,4260,Mississippi
TXN9743166792,ACC82066,ACC33985,67468,Transfer,1/15/2023,0.428472222,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice1,74,246,9680,Alaska
TXN2056037159,ACC50236,ACC84271,98498,Deposit,1/15/2023,0.43125,Success,TRUE,"40.7128 N, -118.2437 W",Desktop,Slice3,61,212,4095,Idaho
TXN2911402677,ACC68322,ACC44762,119416,Deposit,1/15/2023,10:50:00 AM,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice3,55,247,8723,Rhode Island
TXN5715931192,ACC94948,ACC68204,25552,Transfer,1/15/2023,10:51:00 AM,Success,TRUE,"48.8566 N, -74.006 W",Mobile,Slice3,92,64,5231,Idaho
TXN2498617562,ACC70544,ACC22763,94889,Deposit,1/16/2023,0.432638889,Success,TRUE,"51.5074 N, 2.3522 W",Mobile,Slice2,85,82,3996,Idaho
TXN8076969401,ACC81687,ACC75202,25294,Deposit,1/16/2023,0.440277778,Success,TRUE,"48.8566 N, 2.3522 W",Desktop,Slice1,82,207,3282,Montana
TXN6392999780,ACC61134,ACC81577,90249,Deposit,1/16/2023,0.418055556,Success,TRUE,"40.7128 N, 0.1278 W",Desktop,Slice1,74,175,7144,North Dakota
TXN3004498462,ACC41245,ACC33168,133942,Deposit,1/16/2023,10:02:00 AM,Success,TRUE,"51.5074 N, 0.1278 W",Mobile,Slice2,90,117,6699,Alaska
TXN8939934889,ACC92208,ACC98355,13045,Transfer,1/16/2023,10:54:00 AM,Success,FALSE,"55.7558 N, 0.1278 W",Mobile,Slice1,73,83,8019,Wisconsin
TXN5090978131,ACC10108,ACC93985,31200,Deposit,1/17/2023,0.419444444,Success,TRUE,"35.6895 N, 37.6173 W",Mobile,Slice2,82,81,5555,Louisiana
TXN2483635578,ACC33701,ACC13238,35156,Withdrawal,1/17/2023,0.441666667,Success,TRUE,"35.6895 N, 37.6173 W",Mobile,Slice2,95,99,1453,Wisconsin
TXN8160409252,ACC19769,ACC18211,39549,Deposit,1/17/2023,0.434027778,Success,FALSE,"51.5074 N, 2.3522 W",Mobile,Slice1,83,102,9480,Arkansas
TXN8761342560,ACC33864,ACC18989,95908,Withdrawal,1/17/2023,10:04:00 AM,Success,TRUE,"35.6895 N, 0.1278 W",Mobile,Slice3,97,106,3420,South Carolina
TXN9707081841,ACC80174,ACC53686,136098,Withdrawal,1/17/2023,10:02:00 AM,Success,FALSE,"55.7558 N, -74.006 W",Mobile,Slice3,90,92,3575,Wisconsin
TXN2403674237,ACC92170,ACC33049,54411,Deposit,1/18/2023,0.422916667,Success,FALSE,"34.0522 N, 2.3522 W",Desktop,Slice2,95,69,2374,California
TXN5548725719,ACC49858,ACC26440,100602,Transfer,1/18/2023,0.438194444,Success,TRUE,"48.8566 N, 2.3522 W",Desktop,Slice3,64,237,5090,Wisconsin
TXN6280489068,ACC63567,ACC18427,78244,Withdrawal,1/18/2023,0.454861111,Success,TRUE,"55.7558 N, -74.006 W",Desktop,Slice1,89,79,4192,Virginia
TXN9179726148,ACC70138,ACC15338,11717,Deposit,1/18/2023,10:54:00 AM,Success,TRUE,"35.6895 N, 2.3522 W",Desktop,Slice2,64,150,3423,Idaho
TXN8294020649,ACC17126,ACC78651,81542,Deposit,1/18/2023,11:00:00 AM,Success,FALSE,"51.5074 N, 37.6173 W",Desktop,Slice3,82,157,6872,Maryland
TXN4099617388,ACC64984,ACC66528,146069,Transfer,1/19/2023,0.418055556,Success,FALSE,"51.5074 N, 0.1278 W",Mobile,Slice3,99,250,9706,Idaho
TXN4412754237,ACC52000,ACC38394,72342,Transfer,1/19/2023,0.454861111,Success,TRUE,"34.0522 N, 139.6917 W",Mobile,Slice1,86,132,8747,South Carolina
TXN2404826022,ACC81145,ACC30363,105904,Deposit,1/19/2023,0.4375,Success,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice2,60,64,9997,Kansas
TXN2407769213,ACC35352,ACC22759,30510,Withdrawal,1/19/2023,11:00:00 AM,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice2,83,66,6799,Maryland
TXN7764143012,ACC13209,ACC41609,128205,Withdrawal,1/19/2023,10:20:00 AM,Success,FALSE,"40.7128 N, 0.1278 W",Desktop,Slice1,72,68,8550,Idaho
TXN9282319379,ACC32540,ACC97558,22825,Deposit,1/20/2023,0.452777778,Success,TRUE,"35.6895 N, 139.6917 W",Desktop,Slice1,91,145,5111,South Carolina
TXN6154853073,ACC37651,ACC65346,119780,Transfer,1/20/2023,0.427083333,Success,TRUE,"55.7558 N, -118.2437 W",Desktop,Slice1,91,83,7612,Tennessee
TXN4179721497,ACC93575,ACC61999,86634,Transfer,1/20/2023,0.448611111,Success,FALSE,"51.5074 N, -118.2437 W",Mobile,Slice1,55,208,8968,South Carolina
TXN8132394228,ACC16963,ACC95542,8528,Withdrawal,1/20/2023,10:24:00 AM,Success,TRUE,"51.5074 N, 0.1278 W",Mobile,Slice3,70,143,1588,Delaware
TXN8533263880,ACC57300,ACC46999,63699,Transfer,1/20/2023,10:05:00 AM,Success,FALSE,"48.8566 N, -118.2437 W",Desktop,Slice1,55,176,9355,Montana
TXN6280489068,ACC63567,ACC18427,117954,Deposit,1/21/2023,0.454861111,Success,FALSE,"55.7558 N, -74.006 W",Mobile,Slice1,98,79,4192,North Dakota
TXN2331276401,ACC97833,ACC23301,37259,Withdrawal,1/21/2023,0.457638889,Success,TRUE,"48.8566 N, -74.006 W",Desktop,Slice3,50,120,9852,Vermont
TXN5954761833,ACC11424,ACC83140,66688,Withdrawal,1/21/2023,0.450694444,Success,FALSE,"34.0522 N, 0.1278 W",Mobile,Slice3,51,163,6771,Arizona
TXN7938524187,ACC54368,ACC39408,53368,Deposit,1/21/2023,10:52:00 AM,Success,TRUE,"55.7558 N, -118.2437 W",Desktop,Slice3,57,182,4478,Alaska
TXN2809461644,ACC19946,ACC86824,97761,Transfer,1/21/2023,10:22:00 AM,Success,TRUE,"51.5074 N, -118.2437 W",Mobile,Slice2,88,246,8495,Michigan
TXN6135136280,ACC80202,ACC20579,66009,Deposit,1/22/2023,0.429861111,Success,TRUE,"34.0522 N, -74.006 W",Mobile,Slice1,77,109,1696,Texas
TXN4034217983,ACC88799,ACC48171,130554,Withdrawal,1/22/2023,0.448611111,Success,TRUE,"48.8566 N, -74.006 W",Mobile,Slice3,82,188,4726,Washington
TXN4963534137,ACC45182,ACC49076,88385,Deposit,1/22/2023,0.447916667,Success,TRUE,"35.6895 N, -74.006 W",Desktop,Slice2,98,153,7822,Hawaii
TXN6872957419,ACC90513,ACC47248,49832,Deposit,1/22/2023,10:48:00 AM,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice3,94,191,4625,Wyoming
TXN4687071393,ACC53033,ACC71691,23458,Deposit,1/22/2023,10:36:00 AM,Success,FALSE,"55.7558 N, -74.006 W",Desktop,Slice3,63,62,3258,Washington
TXN6774647261,ACC83881,ACC65341,80698,Deposit,1/23/2023,0.458333333,Success,FALSE,"48.8566 N, 139.6917 W",Mobile,Slice1,86,192,7015,North Dakota
TXN9937533232,ACC37249,ACC24107,106113,Transfer,1/23/2023,0.422222222,Success,FALSE,"48.8566 N, -74.006 W",Desktop,Slice3,55,91,3473,Texas
TXN7627699972,ACC53418,ACC92611,64319,Withdrawal,1/23/2023,0.420833333,Success,FALSE,"40.7128 N, 139.6917 W",Desktop,Slice3,60,178,5448,Ohio
TXN8900635637,ACC94120,ACC38990,93090,Withdrawal,1/23/2023,10:08:00 AM,Success,TRUE,"48.8566 N, 139.6917 W",Mobile,Slice2,94,223,1354,Alaska
TXN5673009522,ACC67448,ACC20460,125058,Deposit,1/23/2023,10:33:00 AM,Success,FALSE,"48.8566 N, 2.3522 W",Mobile,Slice2,67,164,5029,Massachusetts
TXN1041461220,ACC13852,ACC14965,13132,Deposit,1/24/2023,0.443055556,Success,TRUE,"51.5074 N, 37.6173 W",Mobile,Slice1,90,184,5251,Missouri
TXN5544938025,ACC60930,ACC55417,88954,Deposit,1/24/2023,0.433333333,Success,TRUE,"35.6895 N, 0.1278 W",Mobile,Slice2,50,100,3358,Georgia
TXN1194686799,ACC17441,ACC84695,12047,Withdrawal,1/24/2023,0.451388889,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice2,90,218,3677,Louisiana
TXN3907059390,ACC92957,ACC88670,126214,Transfer,1/24/2023,10:03:00 AM,Success,TRUE,"51.5074 N, -118.2437 W",Desktop,Slice2,75,91,6015,Wyoming
TXN8792646343,ACC38343,ACC11206,27368,Withdrawal,1/24/2023,10:06:00 AM,Success,FALSE,"34.0522 N, -118.2437 W",Mobile,Slice2,57,147,8935,Hawaii
TXN4179721497,ACC93575,ACC61999,33013,Withdrawal,1/25/2023,0.448611111,Success,TRUE,"51.5074 N, -118.2437 W",Desktop,Slice1,72,208,8968,Idaho
TXN6844399702,ACC80355,ACC18439,62036,Deposit,1/25/2023,0.429166667,Success,FALSE,"35.6895 N, -118.2437 W",Mobile,Slice2,67,158,6454,New Hampshire
TXN8635520804,ACC17584,ACC32226,14521,Withdrawal,1/25/2023,0.454166667,Success,FALSE,"51.5074 N, 139.6917 W",Desktop,Slice2,72,148,7904,Michigan
TXN8299674970,ACC68128,ACC30369,30003,Transfer,1/25/2023,10:13:00 AM,Success,TRUE,"48.8566 N, 2.3522 W",Mobile,Slice3,81,196,9312,West Virginia
TXN8464942775,ACC54102,ACC27415,47983,Transfer,1/25/2023,10:01:00 AM,Success,TRUE,"35.6895 N, 2.3522 W",Desktop,Slice3,74,55,4971,Ohio
TXN1726351367,ACC88350,ACC42527,86414,Transfer,1/26/2023,0.427083333,Success,FALSE,"48.8566 N, 37.6173 W",Desktop,Slice1,95,159,5418,New Jersey
TXN2498617562,ACC70544,ACC22763,26897,Withdrawal,1/26/2023,0.432638889,Success,FALSE,"51.5074 N, 2.3522 W",Mobile,Slice3,66,82,3996,Virginia
TXN5124329693,ACC49933,ACC88043,116466,Deposit,1/26/2023,0.450694444,Success,FALSE,"48.8566 N, 0.1278 W",Desktop,Slice2,54,211,4147,New Hampshire
TXN7343962419,ACC85096,ACC86376,118960,Deposit,1/26/2023,10:47:00 AM,Success,TRUE,"51.5074 N, 2.3522 W",Desktop,Slice1,96,204,7208,Delaware
TXN8285055381,ACC12207,ACC37690,110903,Transfer,1/26/2023,10:33:00 AM,Success,FALSE,"51.5074 N, 139.6917 W",Mobile,Slice3,67,54,6291,Delaware
TXN5334962263,ACC69257,ACC16905,63472,Withdrawal,1/27/2023,0.422916667,Success,TRUE,"51.5074 N, 139.6917 W",Mobile,Slice2,76,183,4270,Kansas
TXN1739236868,ACC39496,ACC12590,67136,Withdrawal,1/27/2023,0.429166667,Success,FALSE,"55.7558 N, -74.006 W",Mobile,Slice2,77,56,1153,Arizona
TXN7538176865,ACC40510,ACC11454,52237,Deposit,1/27/2023,0.455555556,Success,FALSE,"55.7558 N, 37.6173 W",Desktop,Slice1,50,129,9633,Wyoming
TXN5245549593,ACC18763,ACC62616,119368,Deposit,1/27/2023,10:43:00 AM,Success,TRUE,"40.7128 N, 139.6917 W",Mobile,Slice1,65,230,5440,Louisiana
TXN2364240559,ACC58064,ACC89260,64599,Deposit,1/27/2023,10:33:00 AM,Success,TRUE,"35.6895 N, 37.6173 W",Mobile,Slice3,70,166,1039,North Dakota
TXN1781232565,ACC24633,ACC59865,53265,Transfer,1/28/2023,0.454861111,Success,FALSE,"51.5074 N, -74.006 W",Desktop,Slice2,85,115,9558,Kansas
TXN9758276810,ACC42292,ACC46336,129558,Deposit,1/28/2023,0.452777778,Success,FALSE,"40.7128 N, -74.006 W",Mobile,Slice1,62,175,5326,Idaho
TXN2157994961,ACC60872,ACC56165,141663,Transfer,1/28/2023,0.452777778,Success,FALSE,"35.6895 N, 139.6917 W",Mobile,Slice2,53,100,9988,Alaska
TXN4345176866,ACC70246,ACC68622,54793,Transfer,1/28/2023,10:43:00 AM,Success,TRUE,"34.0522 N, 37.6173 W",Desktop,Slice2,83,102,8819,Alabama
TXN4629063974,ACC73573,ACC74408,100982,Deposit,1/28/2023,10:46:00 AM,Success,TRUE,"34.0522 N, 0.1278 W",Desktop,Slice3,56,124,3125,Indiana
TXN9293390364,ACC29164,ACC16121,136838,Transfer,1/29/2023,0.421527778,Success,TRUE,"48.8566 N, -74.006 W",Desktop,Slice2,57,241,4044,Arkansas
TXN6314106772,ACC18533,ACC39186,41953,Transfer,1/29/2023,0.425,Success,FALSE,"34.0522 N, -118.2437 W",Desktop,Slice3,67,132,6808,Arkansas
TXN3688688205,ACC66486,ACC23899,144882,Withdrawal,1/29/2023,0.453472222,Success,TRUE,"55.7558 N, 37.6173 W",Mobile,Slice3,58,78,6087,Florida
